 id |                      package_name                      
 9403 | org.specs2.specs2-fp_2.11
 9404 | io.dropwizard.metrics.metrics-annotation
 9414 | org.eclipse.jetty.jetty-http
 9419 | io.get-coursier.coursier_2.11
 9422 | org.eclipse.jetty.jetty-io
 9423 | org.eclipse.jetty.orbit.javax.servlet
 9434 | org.bitbucket.b_c.jose4j
 9454 | com.github.tomakehurst.wiremock-standalone
 9455 | de.sciss.audiowidgets-swing_2.10
 9464 | com.amazonaws.aws-java-sdk
 9467 | com.comphenix.protocol.ProtocolLib-API
 9468 | me.minebuilders.clearlag-core
 9469 | com.sk89q.worldguard
 9472 | ch.vorburger.mariaDB4j.mariaDB4j
 9483 | org.apache.maven.maven-ant-tasks
 9501 | net.serenity-bdd.serenity-stats
 9517 | de.adorsys.psd2.xs2a-object-mapper
 9520 | com.fasterxml.jackson.module.jackson-module-parameter-names
 9526 | org.scala-lang.scala-swing
 9528 | com.cedarsoft.commons.commons
 9531 | org.hibernate.hibernate-commons-annotations
 9536 | com.cedarsoft.commons.test-utils
 9553 | org.w3c.css.sac
(25 rows)

  id  |                     package_name                     
------+------------------------------------------------------
 9556 | ${project.groupId}.kikaha-core
 9558 | dumbster.dumbster
 9571 | org.jboss.byteman.byteman-submit
 9596 | com.github.binarywang.weixin-java-common
 9624 | com.codeborne.selenide
 9632 | net.sf.uadetector.uadetector-resources
 9636 | net.sourceforge.htmlunit.htmlunit
 9642 | com.mysema.querydsl.querydsl-codegen
 9643 | com.mysema.querydsl.querydsl-jpa
 9650 | com.liferay.com.liferay.dynamic.data.mapping.service
 9662 | net.jcip.jcip-annotations
 9682 | com.bazaarvoice.emodb.emodb-blob-client-common
 9683 | com.bazaarvoice.emodb.emodb-blob-api
 9685 | com.bazaarvoice.emodb.emodb-common-dropwizard
 9686 | com.bazaarvoice.emodb.emodb-auth-client
 9688 | org.apache.cxf.cxf-tools-wadlto-jaxrs
 9738 | org.uberfire.uberfire-widgets-properties-editor-api
 9745 | com.lihaoyi.upickle_2.12
 9748 | com.netflix.governator.governator-core
 9754 | ca.juliusdavies.not-yet-commons-ssl
 9764 | net.e6tech.elements-persist
 9767 | org.hibernate.hibernate-ehcache
 9772 | org.apereo.cas.cas-server-support-themes
 9784 | org.apache.cxf.cxf-tools-common
 9786 | co.cask.cdap.cdap-api
(25 rows)

  id  |                   package_name                   
------+--------------------------------------------------
 9789 | co.cask.cdap.cdap-common
 9790 | xml-resolver.xml-resolver
 9791 | co.cask.cdap.cdap-data-fabric
 9795 | co.cask.cdap.cdap-watchdog-api
 9799 | co.cask.cdap.cdap-security
 9800 | co.cask.cdap.cdap-explore-client
 9808 | org.apache.twill.twill-api
 9811 | org.apache.hadoop.hadoop-yarn-api
 9812 | org.apache.hadoop.hadoop-yarn-client
 9813 | org.apache.hadoop.hadoop-yarn-common
 9817 | org.apache.hbase.hbase-protocol
 9830 | com.google.cloud.bigdataoss.gcsio
 9831 | com.google.api-client.google-api-client-java6
 9832 | com.google.api-client.google-api-client-jackson2
 9833 | com.google.apis.google-api-services-storage
 9906 | org.codehaus.groovy.groovy-console
 9907 | org.codehaus.groovy.groovy-groovysh
 9961 | org.apache.sling.org.apache.sling.launchpad.api
 9962 | org.apache.sling.org.apache.sling.commons.osgi
 9964 | org.mortbay.jetty.maven-jetty-plugin
 9969 | org.apache.maven.maven-plugin-tools-api
 9970 | org.mortbay.jetty.jetty-plus
 9971 | org.mortbay.jetty.jetty-naming
 9972 | org.mortbay.jetty.jetty-management
 9973 | org.mortbay.jetty.jsp-2.0
(25 rows)

  id   |                      package_name                      
-------+--------------------------------------------------------
  9975 | org.mortbay.jetty.jsp-2.1-jetty
  9976 | org.mortbay.jetty.jetty-annotations
  9977 | org.mortbay.jetty.start
  9980 | com.gitblit.fathom.fathom-security
 10005 | com.google.oauth-client.google-oauth-client
 10014 | net.liftweb.lift-json_2.10
 10021 | org.realityforge.react4j.react4j-dom
 10027 | org.springframework.amqp.spring-rabbit
 10034 | org.springframework.boot.spring-boot-test
 10047 | org.b3log.latke
 10049 | org.drools.drools-workbench-models-guided-dtable
 10053 | org.drools.drools-workbench-models-datamodel-api
 10054 | org.drools.drools-workbench-models-commons
 10068 | org.apache.spark.spark-core_2.10
 10069 | org.apache.spark.spark-sql_2.10
 10070 | org.apache.spark.spark-streaming_2.10
 10079 | com.fasterxml.jackson.module.jackson-module-scala_2.10
 10080 | org.json4s.json4s-jackson_2.10
 10089 | taglibs.standard
 10094 | com.google.flogger.google-extensions
 10097 | com.google.flogger.flogger-system-backend
 10099 | com.google.cloud.bigdataoss.util
 10101 | org.apache.karaf.jdbc.org.apache.karaf.jdbc.core
 10104 | org.apache.karaf.shell.org.apache.karaf.shell.table
 10109 | com.yahoo.vespa.container-dev
(25 rows)

  id   |                          package_name                          
-------+----------------------------------------------------------------
 10131 | com.netflix.metacat.metacat-postgres-connector
 10132 | com.netflix.metacat.metacat-common-server
 10147 | org.jboss.jboss-vfs
 10151 | org.ow2.util.util-log
 10157 | org.dashbuilder.dashbuilder-dataset-shared
 10163 | org.jboss.errai.errai-validation
 10172 | com.puppycrawl.tools.checkstyle
 10191 | io.get-coursier.coursier-cache_2.11
 10192 | com.squareup.okhttp.okhttp-urlconnection
 10212 | org.codehaus.plexus.plexus-container-default
 10214 | ${project.groupId}.rdf4j-sail-api
 10218 | com.fasterxml.jackson.jr.jackson-jr-objects
 10219 | org.glassfish.jersey.containers.jersey-container-grizzly2-http
 10231 | com.spotify.helios-system-tests
 10232 | com.spotify.helios-services
 10249 | ch.qos.logback.logback-access
 10250 | net.kencochrane.raven.raven-logback
 10251 | com.yammer.metrics.metrics-core
 10254 | net.sourceforge.argparse4j.argparse4j
 10255 | com.spotify.helios-tools
 10258 | com.peterphi.std.guice.stdlib-guice-common
 10265 | org.eclipse.jdt.org.eclipse.jdt.annotation
 10272 | org.apache.myfaces.tobago.tobago-core
 10280 | org.apache.myfaces.tobago.tobago-tool-apt
 10295 | org.scalaz.scalaz-concurrent_2.10
(25 rows)

  id   |                            package_name                             
-------+---------------------------------------------------------------------
 10303 | org.wso2.orbit.org.apache.cxf.cxf-bundle
 10306 | org.wso2.carbon.identity.framework.org.wso2.carbon.identity.core.ui
 10336 | org.apache.myfaces.tobago.tobago-tool-annotation
 10337 | org.jboss.resteasy.resteasy-jettison-provider
 10339 | commons-discovery.commons-discovery
 10348 | io.dropwizard.metrics.metrics-log4j
 10367 | org.springframework.cloud.spring-cloud-starter-ribbon
 10370 | sun.jdk.tools
 10371 | net.sf.retrotranslator.retrotranslator-runtime
 10385 | org.tinygroup.org.tinygroup.service
 10386 | org.tinygroup.org.tinygroup.cepcoreimpl
 10388 | org.tinygroup.org.tinygroup.springutil
 10390 | org.tinygroup.org.tinygroup.serviceprocessor
 10394 | com.sun.jersey.jersey-grizzly2
 10399 | org.overturetool.core.ast
 10400 | org.overturetool.core.parser
 10429 | io.vertx.vertx-mysql-postgresql-client
 10441 | io.springfox.springfox-swagger2
 10442 | io.vertx.vertx-sql-common
 10443 | io.vertx.vertx-unit
 10447 | io.vertx.vertx-codegen
 10453 | io.vertx.vertx-docgen
 10454 | io.vertx.vertx-codetrans
 10460 | org.apache.geronimo.specs.geronimo-el_2.2_spec
 10463 | org.apache.geronimo.specs.geronimo-interceptor_1.2_spec
(25 rows)

  id   |                    package_name                     
-------+-----------------------------------------------------
 10467 | org.eclipse.jetty.websocket.websocket-common
 10479 | com.amazonaws.aws-java-sdk-rds
 10484 | org.apache.cxf.cxf-rt-frontend-simple
 10485 | org.apache.cxf.cxf-rt-transports-local
 10486 | org.apache.cxf.cxf-rt-transports-http
 10490 | jdom.jdom
 10512 | org.apache.jackrabbit.oak-blob-cloud
 10552 | org.apache.jackrabbit.jackrabbit-aws-ext
 10589 | org.apache.geronimo.specs.geronimo-jpa_3.0_spec
 10590 | com.google.appengine.appengine-testing
 10592 | com.google.appengine.appengine-api-stubs
 10596 | org.visallo.visallo-core
 10603 | io.get-coursier.coursier-cache_2.13.0-M5
 10604 | io.get-coursier.coursier-tests_2.13.0-M5
 10605 | org.scalaz.scalaz-concurrent_2.13.0-M5
 10606 | com.lihaoyi.utest_2.13.0-M5
 10625 | org.apache.sling.org.apache.sling.testing.osgi-mock
 10640 | com.ning.billing.killbill-api
 10642 | com.ning.billing.killbill-util
 10643 | org.apache.cxf.cxf-tools-wsdlto-core
 10647 | org.apache.cxf.cxf-tools-wsdlto-databinding-jaxb
 10649 | org.apache.cxf.cxf-tools-wsdlto-frontend-jaxws
 10652 | mysql.mysql-connector-mxj
 10653 | mysql.mysql-connector-mxj-db-files
 10655 | org.antlr.stringtemplate
(25 rows)

  id   |                  package_name                   
-------+-------------------------------------------------
 10656 | ant.ant-nodeps
 10657 | org.jdbi.jdbi
 10665 | org.cloudgraph.cloudgraph-common
 10667 | com.scireum.sirius-kernel
 10723 | com.eduworks.ew.levr.core
 10737 | io.takari.takari-archiver
 10741 | de.pdark.decentxml
 10745 | org.eclipse.sisu.org.eclipse.sisu.inject.tests
 10753 | org.gedcomx.gedcomx-model
 10770 | org.wildfly.core.wildfly-core-management-client
 10780 | ru.yandex.qatools.allure.allure-java-aspects
 10804 | org.mule.modules.mule-module-scripting
 10805 | org.mule.modules.mule-module-client
 10806 | org.mule.transports.mule-transport-stdio
 10808 | org.python.jython
 10809 | org.mule.transports.mule-transport-vm
 10811 | org.apache.ant.ant-nodeps
 10845 | org.apache.camel.camel-jpa
 10852 | org.apache.openjpa.openjpa-persistence-jdbc
 10868 | org.vertexium.vertexium-test
 10869 | org.vertexium.vertexium-core
 10872 | cascading.cascading-hadoop
 10873 | cascading.cascading-local
 10895 | com.github.mauricio.postgresql-async_2.10
 10896 | com.github.mauricio.mysql-async_2.10
(25 rows)

  id   |                                     package_name                                     
-------+--------------------------------------------------------------------------------------
 10901 | org.immutables.generator
 10949 | org.wso2.carbon.analytics-common.org.wso2.carbon.event.input.adapter.core
 10952 | org.wso2.carbon.devicemgt-plugins.org.wso2.carbon.device.mgt.input.adapter.extension
 10956 | org.wso2.orbit.com.nimbusds.nimbus-jose-jwt
 10959 | commons-pool.wso2.commons-pool
 10980 | gnu-getopt.getopt
 11007 | io.rdbc.rdbc-api-java
 11009 | org.immutables.value
 11011 | org.wso2.tomcat.tomcat
 11012 | org.wso2.tomcat.tomcat-servlet-api
 11013 | org.wso2.carbon.org.wso2.carbon.tomcat.ext
 11017 | org.wso2.carbon.org.wso2.carbon.core.services
 11019 | org.wso2.carbon.devicemgt.org.wso2.carbon.certificate.mgt.core
 11020 | org.wso2.carbon.devicemgt.org.wso2.carbon.device.mgt.core
 11021 | org.wso2.carbon.devicemgt.org.wso2.carbon.device.mgt.common
 11023 | commons-httpclient.wso2.commons-httpclient
 11032 | org.wso2.carbon.devicemgt.org.wso2.carbon.identity.jwt.client.extension
 11038 | org.ops4j.pax.url.pax-url-wrap
 11039 | org.ops4j.pax.url.pax-url-mvn
 11055 | io.circe.circe-core_2.11
 11056 | io.circe.circe-generic_2.11
 11057 | io.circe.circe-parser_2.11
 11090 | org.apache.ace.org.apache.ace.client.repository.api
 11093 | org.apache.felix.org.apache.felix.dependencymanager
 11096 | org.glassfish.jersey.test-framework.providers.jersey-test-framework-provider-bundle
(25 rows)

  id   |                      package_name                       
-------+---------------------------------------------------------
 11105 | org.uberfire.uberfire-all
 11109 | com.ahome-it.lienzo-core
 11118 | org.glassfish.hk2.external.aopalliance-repackaged
 11120 | org.knowm.xchange.xchange-core
 11137 | com.twilio.sdk.twilio-java-sdk
 11162 | com.eurodyn.qlack2.fuse.qlack2-fuse-auditing-api
 11163 | com.eurodyn.qlack2.fuse.qlack2-fuse-event-publisher-api
 11171 | org.asciidoctor.asciidoctorj-pdf
 11220 | ${project.groupId}.sonar-scanner-protocol
 11221 | ${project.groupId}.sonar-core
 11222 | ${project.groupId}.sonar-plugin-api
 11230 | ${project.groupId}.sonar-testing-harness
 11232 | com.google.code.bean-matchers.bean-matchers
 11233 | org.simpleframework.simple
 11245 | com.lihaoyi.ammonite_2.11.11
 11247 | com.lihaoyi.ammonite-terminal_2.11
 11250 | com.lihaoyi.ammonite-runtime_2.11
 11251 | com.lihaoyi.ammonite-compiler_2.11.11
 11252 | com.lihaoyi.ammonite-repl_2.11.11
 11260 | org.neo4j.neo4j-com
 11262 | org.neo4j.neo4j-enterprise-kernel
 11265 | org.neo4j.community.it-test-support
 11269 | org.junit.jupiter.junit-jupiter-migrationsupport
 11299 | org.eclipse.jetty.jetty-util-ajax
 11312 | org.bitbucket.pshirshov.izumitk.app-skeleton_2.11
(25 rows)

  id   |                       package_name                        
-------+-----------------------------------------------------------
 11314 | org.bitbucket.pshirshov.izumitk.commons-util_2.11
 11316 | org.bitbucket.pshirshov.izumitk.commons-model_2.11
 11356 | com.graphql-java.graphql-java
 11377 | org.jboss.invocation.jboss-invocation
 11383 | org.jboss.classfilewriter.jboss-classfilewriter
 11398 | org.sonatype.sisu.siesta.siesta-common
 11399 | org.sonatype.sisu.siesta.siesta-server
 11400 | org.sonatype.sisu.siesta.siesta-client
 11401 | org.sonatype.sisu.siesta.siesta-jackson
 11402 | org.sonatype.sisu.jacksbee.jacksbee-runtime
 11435 | org.kie.workbench.services.kie-wb-common-datamodel-api
 11439 | org.kie.workbench.services.kie-wb-common-services-api
 11442 | org.apache.ignite.ignite-core
 11444 | org.jooby.jooby-jackson
 11466 | com.proofpoint.platform.jmx
 11495 | org.mobicents.protocols.ss7.tools.simulator.simulator-gui
 11512 | org.gridkit.lab.telecontrol-ssh
 11515 | com.jcraft.jzlib
 11523 | com.hierynomus.sshj
 11524 | com.j256.simplejmx.simplejmx
 11551 | org.wildfly.wildfly-controller
 11553 | org.wildfly.wildfly-security-manager
 11588 | org.apereo.cas.cas-server-support-otp-mfa
 11667 | org.apereo.cas.cas-server-core-api-webflow
 11673 | org.apereo.cas.cas-server-core-webflow
(25 rows)

  id   |                    package_name                     
-------+-----------------------------------------------------
 11678 | com.github.ben-manes.caffeine.guava
 11683 | ${project.parent.groupId}.wasabi-experiment-objects
 11705 | org.mobicents.resources.mgcp-ratype
 11742 | com.yahoo.platform.yui.yuicompressor
 11759 | org.rapidoid.rapidoid-buffer
 11760 | org.rapidoid.rapidoid-commons
 11761 | org.rapidoid.rapidoid-test-commons
 11783 | org.threeten.threetenbp
 11786 | io.reactivex.rxjava-reactive-streams
 11788 | com.querydsl.querydsl-core
 11789 | com.querydsl.querydsl-apt
 11791 | javax.ejb.ejb-api
 11793 | javax.interceptor.javax.interceptor-api
 11796 | io.javaslang.javaslang
 11800 | org.springframework.hateoas.spring-hateoas
 11808 | com.nhaarman.mockito-kotlin
 11824 | org.mobicents.protocols.ss7.congestion.congestion
 11848 | org.scalaz.scalaz-effect_2.10
 11851 | com.aol.microservices.micro-grizzly
 11852 | com.aol.microservices.micro-core
 11853 | com.aol.microservices.micro-jackson-configuration
 11854 | com.aol.microservices.micro-jersey
 11861 | se.bjurr.gitchangelog.git-changelog-lib
 11862 | org.wildfly.swarm.ejb
 11865 | org.wildfly.swarm.ee
(25 rows)

  id   |                      package_name                       
-------+---------------------------------------------------------
 11867 | org.wildfly.swarm.security
 11881 | org.swisspush.redisques
 11883 | io.vertx.vertx-redis-client
 11885 | io.vertx.vertx-web
 11889 | com.jayway.awaitility.awaitility-scala
 11892 | com.xiongyingqi.common_log
 11894 | com.squareup.okhttp3.okhttp-tls
 11895 | ${project.groupId}.okhttp
 11898 | ${project.groupId}.okhttp-testing-support
 11901 | org.apache.openwebbeans.openwebbeans-impl
 11906 | org.apache.openwebbeans.openwebbeans-spi
 11913 | org.jboss.spec.javax.ejb.jboss-ejb-api_3.2_spec
 11916 | org.wildfly.swarm.meta-spi
 11997 | org.uberfire.uberfire-backend-server
 11999 | sk.seges.sesam.sesam-core
 12020 | org.glassfish.jersey.connectors.jersey-apache-connector
 12092 | org.apereo.cas.cas-server-support-discovery-profile
 12187 | org.apereo.cas.cas-server-core-api-ticket
 12188 | org.apereo.cas.cas-server-core-api-services
 12189 | org.apereo.cas.cas-server-core-api-web
 12197 | org.apereo.cas.cas-server-core-rest
 12199 | org.apereo.cas.cas-server-core-authentication-mfa
 12201 | org.apereo.cas.cas-server-core-services-api
 12203 | org.apereo.cas.cas-server-support-saml-idp-core
 12204 | org.apereo.cas.cas-server-support-oidc-services
(25 rows)

  id   |                        package_name                         
-------+-------------------------------------------------------------
 12205 | org.apereo.cas.cas-server-support-oidc-core
 12206 | org.apereo.cas.cas-server-support-ws-idp-api
 12211 | org.apereo.cas.cas-server-support-gauth-core-mfa
 12212 | org.apereo.cas.cas-server-support-duo-core-mfa
 12213 | org.apereo.cas.cas-server-support-yubikey-core-mfa
 12214 | org.apereo.cas.cas-server-support-radius-core-mfa
 12233 | org.mule.tests.mule-tests-functional
 12235 | org.mule.modules.mule-module-spring-config
 12280 | org.mule.modules.mule-module-builders
 12281 | org.apache.shiro.shiro-web
 12431 | org.uberfire.uberfire-security-management-api
 12432 | org.uberfire.uberfire-security-management-backend
 12435 | org.jboss.errai.errai-javax-enterprise
 12439 | org.jboss.resteasy.resteasy-jackson-provider
 12449 | com.slamdata.slamdata-predef_2.11
 12450 | com.github.pshirshov.izumi.r2.fundamentals-collections_2.12
 12451 | com.github.pshirshov.izumi.r2.fundamentals-platform_2.12
 12452 | com.github.pshirshov.izumi.r2.fundamentals-functional_2.12
 12453 | com.github.pshirshov.izumi.r2.distage-model_2.12
 12454 | org.scala-lang.modules.scala-java8-compat_2.12
 12490 | org.specs2.specs2-mock_2.12
 12498 | com.sap.cloud.s4hana.cloudplatform.servlet
 12538 | org.picketbox.authorization-spi
 12539 | org.picketbox.common-spi
 12540 | org.picketbox.identity-spi
(25 rows)

  id   |                 package_name                  
-------+-----------------------------------------------
 12548 | org.wildfly.wildfly-transactions
 12550 | org.infinispan.infinispan-query
 12551 | org.infinispan.infinispan-cachestore-jdbc
 12553 | org.infinispan.infinispan-cachestore-leveldb
 12555 | org.infinispan.infinispan-client-hotrod
 12558 | org.infinispan.infinispan-tasks
 12565 | org.jboss.marshalling.jboss-marshalling-osgi
 12572 | io.swagger.swagger-parser
 12573 | com.github.fge.json-schema-validator
 12581 | org.keycloak.keycloak-saml-core
 12584 | org.keycloak.keycloak-saml-adapter-api-public
 12585 | org.keycloak.keycloak-saml-adapter-core
 12591 | javax.jdo.jdo-api
 12603 | org.datanucleus.datanucleus-core
 12605 | org.datanucleus.datanucleus-rdbms
 12613 | jdepend.jdepend
 12620 | com.twitter.storehaus-algebra_2.10
 12638 | io.corbel.lib.ws
 12639 | io.corbel.lib.queries-mongo
 12640 | io.corbel.lib.mongodb
 12642 | io.dropwizard.dropwizard-auth
 12647 | com.googlecode.jsontoken.jsontoken
 12649 | ${project.groupId}.etlunit-core
 12652 | io.corbel.lib.cli
 12655 | org.springframework.social.spring-social-core
(25 rows)

  id   |                      package_name                       
-------+---------------------------------------------------------
 12657 | org.springframework.social.spring-social-twitter
 12659 | io.corbel.events
 12663 | org.gedcomx.gedcomx-rt-support
 12664 | org.gedcomx.gedcomx-test-support
 12667 | com.sun.enterprise.hk2-dependency-verifier
 12669 | org.apache.bcel.bcel
 12673 | com.networknt.eventuate-common
 12686 | org.springframework.boot.spring-boot-starter-validation
 12705 | io.jsonwebtoken.jjwt
 12720 | jstl.jstl
 12737 | ${project.groupId}.jaxx-widgets-common
 12738 | org.swinglabs.swingx.swingx-common
 12739 | org.nuiton.i18n.nuiton-i18n
 12740 | org.nuiton.nuiton-utils
 12741 | org.nuiton.nuiton-decorator
 12750 | org.rhq.rhq-core-domain
 12751 | org.rhq.rhq-core-plugin-api
 12752 | org.rhq.rhq-jboss-as-7-plugin
 12753 | org.rhq.rhq-core-native-system
 12757 | jfree.jfreechart
 12769 | org.jboss.shrinkwrap.shrinkwrap-api
 12774 | io.getlime.security.powerauth-java
 12790 | com.lihaoyi.scalaparse_2.11
 12794 | com.vaadin.vaadin
 12800 | io.gravitee.gateway.gravitee-gateway-policy
(25 rows)

  id   |                    package_name                     
-------+-----------------------------------------------------
 12803 | org.apache.oodt.oodt-commons
 12808 | com.lihaoyi.ammonite-runtime_2.12
 12811 | com.lihaoyi.ammonite-util_2.12
 12822 | org.sonatype.nexus.nexus-test-common
 12827 | jaxen.jaxen
 12833 | org.apache.cxf.cxf-rt-databinding-jaxb
 12840 | org.apache.cxf.cxf-rt-ws-addr
 12841 | org.apache.cxf.cxf-rt-ws-policy
 12848 | org.tinygroup.org.tinygroup.cepcore
 12872 | net.sf.ehcache.ehcache-core
 12878 | org.jboss.resteasy.resteasy-guice
 12880 | com.google.code.guice.guice
 12896 | org.drools.drools-wb-factmodel-editor-backend
 12897 | org.drools.drools-wb-factmodel-editor-api
 12917 | com.lihaoyi.ammonite_2.11.7
 12919 | org.apache.camel.camel-influxdb
 12941 | com.lihaoyi.ammonite-compiler_2.11.7
 12953 | org.jetbrains.kotlinx.kotlinx-coroutines-core
 12955 | com.fasterxml.jackson.module.jackson-module-kotlin
 12971 | net.liftweb.lift-webkit_2.9.1-1
 12972 | net.liftweb.lift-mapper_2.9.1-1
 12973 | org.specs2.specs2_2.9.1-1
 12992 | com.sksamuel.scapegoat.scalac-scapegoat-plugin_2.12
 12996 | org.swisspush.gateleen.gateleen-user
 12997 | org.swisspush.gateleen.gateleen-core
(25 rows)

  id   |                 package_name                  
-------+-----------------------------------------------
 12998 | org.swisspush.gateleen.gateleen-logging
 13021 | org.apache.ws.commons.schema.XmlSchema
 13022 | org.apache.neethi.neethi
 13027 | org.apache.geronimo.framework.geronimo-kernel
 13037 | org.json4s.json4s-native_2.10
 13038 | org.eurekaclinical.protempa-framework
 13053 | com.hazelcast.hazelcast-client
 13063 | org.scalaz.stream.scalaz-stream_2.11
 13064 | com.github.julien-truffaut.monocle-core_2.11
 13065 | io.argonaut.argonaut_2.11
 13066 | io.argonaut.argonaut-scalaz_2.11
 13067 | com.slamdata.matryoshka-core_2.11
 13068 | com.slamdata.pathy-core_2.11
 13069 | com.slamdata.pathy-argonaut_2.11
 13070 | eu.timepit.refined_2.11
 13073 | com.github.mpilquist.simulacrum_2.11
 13074 | org.typelevel.discipline_2.11
 13077 | org.typelevel.shapeless-scalacheck_2.11
 13078 | org.typelevel.scalaz-specs2_2.11
 13092 | net.sf.squirrel-sql.fw
 13093 | net.sf.squirrel-sql.squirrel-sql
 13095 | gsbase.gsbase
 13099 | net.liftweb.lift-webkit_2.11
 13111 | com.amazonaws.aws-java-sdk-cloudwatch
 13114 | org.scala-sbt.ipcsocket.ipcsocket
(25 rows)

  id   |                        package_name                        
-------+------------------------------------------------------------
 13125 | org.codehaus.jackson.jackson-mapper-lgpl
 13131 | xom.xom
 13136 | org.clojure.clojure
 13142 | org.atmosphere.atmosphere-jersey
 13154 | software.amazon.awscdk.cloudwatch
 13155 | software.amazon.awscdk.events
 13156 | software.amazon.awscdk.iam
 13157 | software.amazon.awscdk.core
 13158 | software.amazon.jsii.jsii-runtime
 13177 | org.infinispan.infinispan-server-memcached
 13178 | org.infinispan.infinispan-server-core
 13180 | net.spy.spymemcached
 13207 | org.apache.maven.shared.maven-dependency-tree
 13208 | org.apache.maven.shared.maven-invoker
 13210 | com.wordnik.swagger-jaxrs_2.10
 13214 | org.apache.cxf.cxf-rt-management
 13216 | org.apache.cxf.cxf-rt-rs-service-description
 13230 | org.jboss.arquillian.extension.arquillian-phantom-driver
 13231 | com.github.detro.ghostdriver.phantomjsdriver
 13235 | com.nu-art-software.module-manager
 13239 | org.lesscss.lesscss
 13240 | org.jboss.shrinkwrap.resolver.shrinkwrap-resolver-depchain
 13257 | org.apache.httpcomponents.httpasyncclient
 13317 | com.trueaccord.scalapb.scalapb-runtime_2.10
 13323 | org.eclipse.tycho.tycho-core
(25 rows)

  id   |                          package_name                           
-------+-----------------------------------------------------------------
 13330 | org.eclipse.tycho.org.eclipse.osgi
 13336 | org.openl.org.openl.commons
 13341 | org.apache.commons.commons-math
 13354 | org.netbeans.api.org-openide-awt
 13356 | ${project.groupId}.lib-common
 13357 | org.netbeans.api.org-openide-modules
 13371 | com.googlecode.jmockit.jmockit
 13386 | com.esotericsoftware.kryo.kryo
 13389 | org.junit.platform.junit-platform-engine
 13411 | com.liferay.com.liferay.osgi.service.tracker.collections
 13425 | org.osgi.org.osgi.service.component
 13427 | org.osgi.org.osgi.service.event
 13428 | org.osgi.org.osgi.service.http.whiteboard
 13431 | org.scodec.scodec-bits_2.12
 13439 | org.rhq.rhq-core-plugin-container
 13449 | jboss.jboss-embeddable-ejb3.hibernate-all
 13450 | org.hyperic.sigar
 13454 | org.apache.hadoop.hadoop-aws
 13472 | com.typesafe.play.play-specs2_2.12
 13494 | org.wso2.carbon.datasources.org.wso2.carbon.datasource.core
 13502 | org.wso2.siddhi.siddhi-query-compiler
 13513 | org.wso2.carbon.analytics.org.wso2.carbon.stream.processor.core
 13514 | com.101tec.zkclient
 13518 | org.apache.kafka.kafka_2.11
 13522 | io.monix.monix_2.11
(25 rows)

  id   |                          package_name                          
-------+----------------------------------------------------------------
 13523 | com.lihaoyi.sourcecode_2.11
 13551 | com.typesafe.play.play-test_2.12
 13565 | org.apache.maven.plugins.maven-archetype-plugin
 13566 | org.codehaus.plexus.plexus-interactivity-api
 13567 | org.kohsuke.stapler.maven-stapler-plugin
 13578 | io.fabric8.fabric-core
 13579 | io.fabric8.fabric-zookeeper
 13581 | io.fabric8.fabric-api
 13590 | us.fatehi.schemacrawler
 13594 | software.amazon.awssdk.sts
 13605 | com.eed3si9n.sjson-new-scalajson_2.12
 13606 | org.scala-sbt.zinc-classpath_2.12
 13612 | org.scala-sbt.io_2.12
 13613 | org.scala-sbt.util-logging_2.12
 13614 | org.scala-sbt.util-relation_2.12
 13640 | org.jboss.spec.javax.annotation.jboss-annotations-api_1.2_spec
 13648 | org.cassandraunit.cassandra-unit
 13651 | opensymphony.sitemesh
 13653 | org.hectorclient.hector-core
 13665 | org.mule.transports.mule-transport-file
 13669 | org.mule.transports.mule-transport-tcp
 13670 | org.apache.ftpserver.ftpserver-core
 13671 | org.apache.ftpserver.ftplet-api
 13693 | org.grails.grails-spring
 13698 | xpp3.xpp3_min
(25 rows)

  id   |                  package_name                  
-------+------------------------------------------------
 13719 | io.grpc.grpc-netty
 13726 | com.google.api.grpc.grpc-google-iam-v1
 13732 | org.t-io.tio-http-server
 13733 | org.t-io.tio-flash-policy-server
 13752 | org.camunda.bpm.camunda-engine
 13757 | asm.asm-all
 13780 | io.fintrospect.fintrospect-core_2.12
 13785 | com.fasterxml.jackson.jaxrs.jackson-jaxrs-base
 13799 | io.dropwizard.metrics.metrics-servlets
 13810 | org.apache.camel.camel-core-starter
 13811 | org.apache.camel.camel-connector
 13812 | org.apache.camel.apt
 13819 | com.jfinal.jfinal
 13822 | com.github.hazendaz.htmlcompressor
 13823 | com.google.javascript.closure-compiler-externs
 13847 | org.mapstruct.mapstruct
 13858 | fr.vsct.tock.tock-nlp-core-service
 13860 | fr.vsct.tock.tock-nlp-model-client
 13861 | org.jetbrains.kotlin.kotlin-test-junit
 13866 | org.codehaus.sonar.sonar-check-api
 13870 | org.codehaus.sonar.sonar-squid
 13915 | org.apache.camel.camel-jackson
 13926 | com.tinkerpop.blueprints.blueprints-test
 13927 | com.tinkerpop.blueprints.blueprints-core
 13932 | com.tngtech.java.junit-dataprovider
(25 rows)

  id   |                            package_name                             
-------+---------------------------------------------------------------------
 13933 | com.tngtech.jgiven.jgiven-html5-report
 13952 | net.nemerosa.ontrack.ontrack-database
 13976 | org.beangle.commons.beangle-commons-model
 13977 | org.beangle.commons.beangle-commons-web
 14016 | it.tidalwave.northernwind.it-tidalwave-northernwind-core-default
