    id     | module_id |                                                                    fasten_uri                                                                     | is_internal_call | created_at | line_start | line_end |                                    metadata                                     
 333137421 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterConstantPropertyNameAndValue(yqlplusParser$ConstantPropertyNameAndValueContext)%2Fjava.lang%2FVoidType | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137422 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitField_values_spec(yqlplusParser$Field_values_specContext)%2Fjava.lang%2FVoidType                        | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137423 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterConstantMapExpression(yqlplusParser$ConstantMapExpressionContext)%2Fjava.lang%2FVoidType               | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137424 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitField_values_group_spec(yqlplusParser$Field_values_group_specContext)%2Fjava.lang%2FVoidType            | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137425 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterConstantExpression(yqlplusParser$ConstantExpressionContext)%2Fjava.lang%2FVoidType                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137426 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitField_names_spec(yqlplusParser$Field_names_specContext)%2Fjava.lang%2FVoidType                          | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137427 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterConstantArray(yqlplusParser$ConstantArrayContext)%2Fjava.lang%2FVoidType                               | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137428 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitField_def(yqlplusParser$Field_defContext)%2Fjava.lang%2FVoidType                                        | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137429 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitFallback(yqlplusParser$FallbackContext)%2Fjava.lang%2FVoidType                                          | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137430 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterCall_source(yqlplusParser$Call_sourceContext)%2Fjava.lang%2FVoidType                                   | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
